acct_id,agent_id,div_code,division,curr_meter_read_remark,prev_meter_read_remark,prev_bill_basis
328497240,PUFGL00531,DIV475934,RDF ,OK,MU,
329536708,FGLTD01883,DIV435721,RDF ,OK,MU,
330867000,PUFGL00761,DIV475812,RDF ,P,PROV,
332497000,FGLTD01883,DIV435721,RDF,P,PROV,
332856000,FGLTD01803,DIV475934,RDF ,RDF,ASS,
333418000,PUFGL00421,DIV435722,RDF ,P,PROV,
333786000,PUFGL00223,DIV435731,RDF,RDF,ASS,
334085000,PUFGL00305,DIV435723,RDF ,RDF,ASS,
334527000,PUFGL00754,DIV475812,RDF ,P,PROV,
334766066,FGLTD03033,DIV475935,RDF ,OK,MU,
335046455,FGLTD02312,DIV435731,RDF ,P,PROV,
335077000,PUFGL00845,DIV475814,IDF ,IDF,ASS,
335087000,PUFGL00259,DIV435733,IDF ,IDF,ASS,
336431612,PUFGL01060,DIV475613,RDF ,OK,MU,
337164377,FGLTD02982,DIV435733,RDF ,OK,MU,
337427000,PUFGL00506,DIV475932,RDF ,RDF,ASS,
337508000,PUFGL00336,DIV435721,RDF ,P,PROV,
337557000,FGLTD01808,DIV475934,RDF ,RDF,ASS,
338396000,PUFGL01044,DIV475613,RDF ,OK,MU,
338970354,FGLTD02313,DIV435732,RDF ,OK,MU,
339465000,FGLTD01610,DIV475811,IDF ,IDF,ASS,
340575964,FGLTD02219,DIV435731,RDF ,OK,MU,
341367000,FGLTD03289,DIV475814,IDF,IDF,ASS,
341396000,PUFGL00761,DIV475812,RDF ,RDF,ASS,
341515239,PUFGL00489,DIV475932,RDF,OK,MU,
341796000,PUFGL00259,DIV435733,RDF ,P,PROV,
343215470,PUFGL01053,DIV475613,RDF ,RDF,ASS,
344019748,PUFGL01151,DIV475614,RDF ,OK,MU,
344696000,PUFGL00526,DIV475934,RDF ,OK,MU,
345764007,PUFGL00744,DIV475812,RDF ,RDF,MU,
347507000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
348176000,FGLTD02400,DIV475935,RDF ,OK,MU,
348218000,PUFGL00761,DIV475812,RDF ,P,PROV,
348586000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
349356000,FGLTD03001,DIV475613,RDF ,OK,MU,
349957000,FGLTD01973,DIV475812,RDF ,OK,MU,
349962608,FGLTD02967,DIV475934,RDF ,RDF,ASS,
351318000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
351457000,FGLTD02737,DIV435733,IDF ,IDF,ASS,
351836000,FGLTD03125,DIV475813,RDF ,RDF,ASS,
352108000,FGLTD03203,DIV475813,IDF ,IDF,ASS,
353876000,PUFGL00173,DIV435731,RDF,OK,MU,
353956000,FGLTD03099,DIV475932,RDF ,RDF,ASS,
354278805,PUFGL01130,DIV475614,RDF ,OK,MU,
354417000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
354465172,PUFGL00701,DIV475811,RDF ,RDF,ASS,
354986000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
355127000,PUFGL00259,DIV435733,RDF ,RDF,ASS,
358927000,FGLTD01181,DIV475813,RDF ,RDF,ASS,
359219961,PUFGL00576,DIV475934,RDF ,RDF,ASS,
360018262,PUFGL00228,DIV435733,RDF ,OK,MU,
362487000,PUFGL00784,DIV475812,RDF ,OK,MU,
363339963,FGLTD02612,DIV475812,RDF ,OK,MU,
363776000,PUFGL00584,DIV475934,RDF ,OK,MU,
363896000,PUFGL01017,DIV475612,RDF ,OK,MU,
365356000,PUFGL00830,DIV475813,RDF ,OK,MU,
365475000,PUFGL00203,DIV435731,RDF ,RDF,ASS,
365837000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
366416087,FGLTD03029,DIV435713,RDF ,RDF,ASS,
366796000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
368645528,PUFGL00884,DIV475611,RDF ,OK,MU,
368647000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
368656000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
369777000,FGLTD01883,DIV435721,IDF,IDF,ASS,
370765000,PUFGL00574,DIV475934,RDF,RDF,ASS,
371181109,PUFGL00864,DIV475611,RDF ,RDF,ASS,
372498265,FGLTD01851,DIV435711,RDF ,RDF,ASS,
373475000,FGLTD03348,DIV475932,RDF,RDF,ASS,
373687000,PUFGL00592,DIV475934,IDF ,IDF,ASS,
373766000,PUFGL00920,DIV475612,RDF ,OK,MU,
373846000,FGLTD01191,DIV475813,RDF ,RDF,ASS,
374276000,PUFGL00607,DIV475934,RDF ,RDF,ASS,
376265000,FGLTD02701,DIV435732,RDF ,OK,MU,
376787000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
378075000,PUFGL00792,DIV475812,RDF ,RDF,ASS,
378542671,PUFGL00513,DIV475932,RDF ,P,PROV,
379346000,PUFGL00536,DIV475934,RDF ,P,PROV,
379586000,PUFGL00837,DIV475813,RDF ,OK,MU,
379754867,PUFGL01207,DIV475935,RDF ,RDF,ASS,
380868545,FGLTD02974,DIV475614,RDF ,RDF,ASS,
381546000,PUFGL01103,DIV475614,RDF ,OK,MU,
381956000,PUFGL00339,DIV435721,RDF ,P,PROV,
382183375,PUFGL00920,DIV475612,RDF ,OK,MU,
382837000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
383527000,PUFGL00761,DIV475812,RDF ,RDF,ASS,
384317000,FGLTD01540,DIV475934,RDF ,RDF,ASS,
384896000,PUFGL01088,DIV475614,RDF,RDF,ASS,
384937000,PUFGL00561,DIV475934,RDF ,OK,MU,
385026000,PUFGL01103,DIV475614,RDF,OK,MU,
385119450,PUFGL00585,DIV475934,RDF ,OK,MU,
386253976,FGLTD02199,DIV435732,RDF ,RDF,ASS,
387377000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
387707000,PUFGL00338,DIV435721,IDF,IDF,ASS,
388257000,PUFGL00674,DIV475811,IDF ,IDF,ASS,
388356000,FGLTD02787,DIV475935,RDF ,RDF,ASS,
388987000,PUFGL00368,DIV435722,RDF ,OK,MU,
389307000,PUFGL00811,DIV475813,RDF ,RDF,ASS,
389766000,PUFGL00898,DIV475611,RDF ,OK,MU,
390975000,FGLTD01540,DIV475934,RDF ,RDF,ASS,
391857000,FGLTD03331,DIV435732,RDF ,RDF,ASS,
393597000,PUFGL00699,DIV475811,IDF,IDF,ASS,
395754343,PUFGL00199,DIV435731,RDF ,OK,MU,
396185000,FGLTD01188,DIV475813,RDF ,RDF,ASS,
396236000,PUFGL00200,DIV435731,RDF ,RDF,ASS,
397116000,FGLTD02299,DIV475812,RDF ,OK,MU,
397704116,FGLTD01557,DIV475932,RDF ,P,PROV,
398507000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
398546000,PUFGL01061,DIV475613,RDF ,RDF,ASS,
399136000,PUFGL00339,DIV435721,IDF,IDF,ASS,
399447000,FGLTD02246,DIV475932,RDF ,RDF,ASS,
399917000,FGLTD02667,DIV475813,IDF ,IDF,ASS,
400087000,PUFGL00893,DIV475611,RDF ,OK,MU,
401087000,PUFGL00893,DIV475611,RDF ,OK,MU,
402426000,FGLTD03214,DIV475612,RDF ,OK,MU,
403246000,FGLTD03004,DIV475812,IDF ,IDF,ASS,
403376000,PUFGL00688,DIV475811,RDF ,RDF,ASS,
403837000,FGLTD02606,DIV475814,IDF,IDF,ASS,
404179540,PUFGL00199,DIV435731,RDF ,OK,MU,
405327000,PUFGL00332,DIV435721,RDF ,P,PROV,
405607000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
405676000,FGLTD01594,DIV475812,RDF ,P,PROV,
405685000,PUFGL01001,DIV475612,RDF ,RDF,ASS,
409583941,PUFGL01209,DIV475935,RDF ,BR,MU,
409816000,PUFGL00474,DIV475932,RDF ,RDF,ASS,
412385000,PUFGL00607,DIV475934,IDF,IDF,ASS,
413085000,PUFGL01107,DIV475614,RDF ,RDF,ASS,
413267000,PUFGL00839,DIV475813,RDF ,RDF,ASS,
413526000,PUFGL00522,DIV475934,RDF ,OK,MU,
415426000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
415875000,PUFGL00873,DIV475611,RDF,RDF,ASS,
416336000,PUFGL00779,DIV475812,IDF ,IDF,ASS,
416575000,PUFGL00828,DIV475814,IDF,IDF,ASS,
417297000,PUFGL00837,DIV475813,RDF ,OK,MU,
417507000,FGLTD03090,DIV435733,RDF ,RDF,ASS,
419736000,PUFGL01035,DIV475613,RDF ,OK,MU,
420096000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
422256000,FGLTD03242,DIV475812,RDF ,RDF,ASS,
422366000,PUFGL00836,DIV475813,RDF ,OK,MU,
422923018,FGLTD02667,DIV475813,RDF ,RDF,ASS,
423186000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
424017000,PUFGL00837,DIV475813,RDF ,RDF,ASS,
424256000,PUFGL00761,DIV475812,RDF ,OK,MU,
424538134,PUFGL00384,DIV435722,RDF ,RDF,ASS,
424636000,FGLTD03214,DIV475612,RDF ,OK,MU,
425675000,PUFGL01136,DIV475614,RDF ,RDF,ASS,
427267000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
427446000,PUFGL01132,DIV475614,RDF ,OK,MU,
428201888,PUFGL00593,DIV475934,RDF ,OK,MU,
430385000,PUFGL00865,DIV475611,RDF ,OK,MU,
430485000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
430507000,PUFGL00878,DIV475611,RDF ,RDF,ASS,
431038199,PUFGL00737,DIV475812,RDF ,OK,MU,
432485000,PUFGL00719,DIV475811,RDF ,P,PROV,
435334183,PUFGL00887,DIV475611,RDF ,OK,MU,
435337259,PUFGL00246,DIV435733,RDF ,OK,MU,
436666000,PUFGL00761,DIV475812,RDF ,P,PROV,
436675000,FGLTD02612,DIV475812,RDF ,OK,MU,
437536000,PUFGL01036,DIV475613,RDF ,RDF,ASS,
438546000,PUFGL00159,DIV435731,RDF ,RDF,ASS,
438787000,PUFGL00606,DIV475934,RDF,BR,MU,
439982326,PUFGL00894,DIV475611,RDF ,OK,MU,
440186000,FGLTD01639,DIV475813,RDF ,RDF,ASS,
440747000,FGLTD02948,DIV475811,IDF,IDF,ASS,
441197000,PUFGL01132,DIV475614,RDF ,OK,MU,
441685000,PUFGL00876,DIV475611,RDF ,OK,MU,
442486000,PUFGL00882,DIV475611,RDF ,OK,MU,
442686000,FGLTD01187,DIV475813,RDF ,RDF,ASS,
443402747,PUFGL01207,DIV475935,RDF ,OK,MU,
445354000,PUFGL00705,DIV475811,IDF,IDF,ASS,
446436216,PUFGL00336,DIV435721,RDF ,P,PROV,
446908000,FGLTD02438,DIV475611,RDF ,OK,MU,
448218000,PUFGL00760,DIV475812,RDF ,RDF,ASS,
449497000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
450075000,PUFGL00932,DIV475612,RDF ,RDF,ASS,
450607000,PUFGL00851,DIV475814,RDF ,OK,MU,
452064830,FGLTD02353,DIV475614,RDF ,RDF,ASS,
453318000,PUFGL00337,DIV435721,RDF ,P,PROV,
453996000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
454116000,PUFGL00790,DIV475812,RDF,RDF,ASS,
454356000,FGLTD02974,DIV475614,RDF,RDF,ASS,
454446000,FGLTD01968,DIV475812,RDF ,RDF,ASS,
454856000,PUFGL00761,DIV475812,IDF ,IDF,ASS,
457385000,FGLTD03116,DIV475814,IDF,IDF,ASS,
457987000,PUFGL01019,DIV475612,IDF,IDF,ASS,
458418000,PUFGL00790,DIV475812,RDF ,OK,MU,
459458855,FGLTD01851,DIV435711,RDF ,OK,MU,
460194060,PUFGL00737,DIV475812,RDF ,OK,MU,
460275000,PUFGL01107,DIV475614,RDF ,OK,MU,
460818791,FGLTD02587,DIV475611,RDF ,OK,MU,
461107000,PUFGL00729,DIV475812,RDF ,OK,MU,
463850542,PUFGL00180,DIV435731,RDF ,OK,MU,
464122000,FGLTD03029,DIV435713,RDF ,OK,MU,
464722593,FGLTD03220,DIV475613,RDF ,OK,MU,
466732647,FGLTD02408,DIV475935,RDF ,OK,MU,
469287000,PUFGL01135,DIV475614,RDF ,P,PROV,
469567000,FGLTD02299,DIV475812,RDF ,OK,MU,
470356000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
472812175,PUFGL01189,DIV475935,RDF ,RDF,ASS,
473708000,PUFGL00602,DIV475934,IDF ,IDF,ASS,
475076000,FGLTD03125,DIV475813,RDF ,OK,MU,
475303143,FGLTD03321,DIV475812,IDF ,IDF,ASS,
475507000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
475765000,PUFGL00849,DIV475814,IDF ,IDF,ASS,
476816000,PUFGL00515,DIV475932,RDF ,P,PROV,
477408000,PUFGL00763,DIV475812,IDF ,IDF,ASS,
479127000,PUFGL00848,DIV475814,RDF ,RDF,ASS,
481596289,FGLTD03351,DIV475932,RDF ,OK,MU,
482236000,PUFGL00837,DIV475813,RDF ,RDF,ASS,
482647000,PUFGL00850,DIV475814,IDF ,IDF,ASS,
482927000,PUFGL00160,DIV435731,RDF ,RDF,ASS,
483676000,FGLTD03198,DIV475934,RDF ,RDF,ASS,
483875000,PUFGL00363,DIV435722,RDF ,OK,MU,
485416000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
485776000,PUFGL01034,DIV475613,RDF ,RDF,ASS,
487547000,FGLTD02478,DIV475611,RDF ,RDF,ASS,
487610567,FGLTD01962,DIV475812,RDF ,RDF,NULL,
489577000,PUFGL00212,DIV435731,RDF ,OK,MU,
490047000,FGLTD02738,DIV435733,IDF,IDF,ASS,
496316000,PUFGL00782,DIV475812,RDF ,P,PROV,
496437000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
498118000,PUFGL00922,DIV475612,RDF ,RDF,ASS,
499275000,PUFGL00761,DIV475812,RDF,OK,MU,
499677394,PUFGL00790,DIV475812,RDF ,RDF,ASS,
500899563,FGLTD03320,DIV475812,IDF ,IDF,ASS,
500936000,PUFGL01155,DIV475931,RDF ,RDF,ASS,
501117000,FGLTD01594,DIV475812,IDF ,IDF,ASS,
501556000,PUFGL00802,DIV475813,RDF,RDF,ASS,
502237653,PUFGL00860,DIV475611,RDF ,OK,MU,
503217000,PUFGL00481,DIV475932,RDF ,P,PROV,
505607000,FGLTD02305,DIV475814,IDF,IDF,ASS,
505917000,FGLTD03206,DIV475813,RDF ,RDF,ASS,
506520991,FGLTD03116,DIV475814,IDF ,IDF,ASS,
507902000,FGLTD02324,DIV435711,RDF ,OK,MU,
508126000,PUFGL01209,DIV475935,RDF ,RDF,ASS,
509034678,PUFGL00493,DIV475932,RDF ,RDF,ASS,
510247000,PUFGL00761,DIV475812,IDF,IDF,ASS,
510596000,PUFGL00721,DIV475811,IDF ,IDF,ASS,
510675000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
511667000,PUFGL00584,DIV475934,RDF,RDF,ASS,
512207309,PUFGL00709,DIV475811,IDF,IDF,ASS,
512575000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
512954575,PUFGL00548,DIV475934,RDF ,RDF,ASS,
513097000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
517317000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
517437000,FGLTD02606,DIV475814,IDF ,IDF,ASS,
518687000,FGLTD01511,DIV475935,RDF ,RDF,ASS,
518937000,FGLTD01264,DIV475612,RDF ,P,PROV,
519827000,PUFGL00688,DIV475811,RDF ,OK,MU,
521157000,PUFGL01139,DIV475614,RDF,RDF,ASS,
521468024,FGLTD01588,DIV475613,RDF ,P,PROV,
521747000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
524116133,PUFGL00333,DIV435721,RDF ,OK,MU,
526206731,FGLTD01816,DIV435711,RDF ,OK,MU,
529175000,PUFGL00938,DIV475612,RDF,IDF,ASS,
529807000,PUFGL00462,DIV475931,IDF ,IDF,ASS,
530177000,FGLTD02308,DIV475814,IDF ,IDF,ASS,
530485000,FGLTD02308,DIV475814,IDF ,IDF,ASS,
530526390,PUFGL00706,DIV475811,RDF ,RDF,ASS,
531546000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
531996000,PUFGL00763,DIV475812,IDF ,IDF,ASS,
532584700,PUFGL00562,DIV475934,RDF ,RDF,ASS,
532626000,PUFGL00731,DIV475812,RDF ,OK,MU,
532836000,PUFGL00838,DIV475813,RDF ,RDF,ASS,
533070763,FGLTD02667,DIV475813,RDF ,RDF,ASS,
533698149,PUFGL00837,DIV475813,RDF ,OK,MU,
533987000,PUFGL00923,DIV475612,RDF ,RDF,ASS,
535129221,PUFGL00868,DIV475611,RDF ,OK,MU,
536177000,PUFGL01130,DIV475614,RDF ,OK,MU,
536197000,FGLTD03125,DIV475813,RDF ,RDF,ASS,
537508000,PUFGL00901,DIV475611,RDF ,P,PROV,
542146000,PUFGL00671,DIV475811,IDF,IDF,ASS,
542454000,PUFGL00715,DIV475811,IDF ,IDF,ASS,
542721943,PUFGL00731,DIV475812,RDF ,OK,MU,
543097000,PUFGL00126,DIV435732,RDF ,RDF,ASS,
543574967,FGLTD03203,DIV475813,IDF ,IDF,ASS,
544117000,PUFGL00811,DIV475813,RDF,P,PROV,
545057000,PUFGL00961,DIV475612,RDF ,RDF,ASS,
547496000,PUFGL00209,DIV435731,RDF ,P,PROV,
548075000,PUFGL00584,DIV475934,RDF ,RDF,ASS,
549343407,PUFGL00716,DIV475811,RDF ,OK,MU,
550384490,FGLTD02612,DIV475812,RDF ,OK,MU,
550597054,FGLTD01582,DIV475613,RDF ,OK,MU,
551867000,FGLTD01188,DIV475813,RDF ,RDF,ASS,
553933733,FGLTD02979,DIV435733,RDF ,RDF,ASS,
554336000,PUFGL01208,DIV475935,RDF ,OK,MU,
554955000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
555486000,PUFGL01065,DIV475613,RDF,RDF,ASS,
555727000,FGLTD01283,DIV475935,RDF,OK,MU,
556197000,PUFGL01151,DIV475614,RDF ,RDF,ASS,
556347000,PUFGL00159,DIV435731,RDF ,OK,MU,
557177000,PUFGL00587,DIV475934,RDF ,RDF,ASS,
557636000,PUFGL00584,DIV475934,RDF ,RDF,ASS,
559396000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
559807000,FGLTD02414,DIV475614,RDF,RDF,ASS,
560082353,FGLTD02238,DIV475932,RDF ,RDF,ASS,
560207000,PUFGL00564,DIV475934,RDF ,RDF,ASS,
561418000,PUFGL00922,DIV475612,RDF ,RDF,ASS,
562485000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
562517114,PUFGL00576,DIV475934,RDF ,RDF,ASS,
562818000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
562952772,PUFGL00572,DIV475934,RDF ,RDF,ASS,
564035568,PUFGL00898,DIV475611,RDF ,OK,MU,
565167000,PUFGL00555,DIV475934,RDF,RDF,ASS,
565927000,PUFGL00366,DIV435722,RDF ,P,PROV,
566448145,PUFGL01034,DIV475613,RDF ,RDF,ASS,
568597684,FGLTD02662,DIV475813,RDF ,OK,MU,
569187000,PUFGL01124,DIV475614,RDF ,OK,MU,
569235393,FGLTD02371,DIV435722,RDF ,P,PROV,
569864301,FGLTD02149,DIV435732,RDF,RDF,ASS,
570006925,PUFGL00791,DIV475812,RDF ,OK,CEIL,
570539092,FGLTD02471,DIV475814,IDF ,IDF,ASS,
571207000,FGLTD02606,DIV475814,IDF ,IDF,ASS,
571339881,PUFGL00763,DIV475812,IDF ,IDF,ASS,
571632464,FGLTD02438,DIV475611,RDF ,P,PROV,
572418000,PUFGL00421,DIV435722,RDF,RDF,ASS,
573217000,PUFGL00674,DIV475811,IDF ,IDF,ASS,
573418000,PUFGL01103,DIV475614,RDF ,RDF,ASS,
573765000,FGLTD02738,DIV435733,IDF,IDF,ASS,
574315497,PUFGL00353,DIV435721,RDF ,RDF,ASS,
576118000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
576236000,FGLTD03114,DIV475814,IDF ,IDF,ASS,
576385000,PUFGL00843,DIV475814,IDF,IDF,ASS,
576408000,FGLTD03004,DIV475812,IDF ,IDF,ASS,
576597000,FGLTD01671,DIV475814,IDF,IDF,ASS,
577463000,PUFGL00493,DIV475932,RDF ,RDF,ASS,
578996000,PUFGL00968,DIV475612,RDF ,RDF,ASS,
579147000,PUFGL00883,DIV475611,RDF ,OK,MU,
579597000,PUFGL00421,DIV435722,RDF ,RDF,ASS,
580177000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
580375000,PUFGL00676,DIV475811,IDF ,IDF,ASS,
580665000,PUFGL00704,DIV475811,IDF,IDF,ASS,
582336000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
583997000,PUFGL00555,DIV475934,RDF ,OK,MU,
585088334,FGLTD02570,DIV435732,RDF ,BR,MU,
585990258,PUFGL00815,DIV475813,RDF ,RDF,ASS,
586785000,PUFGL01015,DIV475612,RDF ,P,PROV,
588186000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
588657000,PUFGL00325,DIV435721,RDF ,P,PROV,
589186000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
589477000,PUFGL01024,DIV475612,IDF ,IDF,ASS,
589910082,PUFGL00450,DIV475931,RDF ,RDF,ASS,
590326000,PUFGL00268,DIV435733,RDF ,OK,MU,
593137000,PUFGL00606,DIV475934,RDF ,RDF,ASS,
593426000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
594457000,FGLTD03214,DIV475612,RDF ,OK,MU,
594487000,FGLTD02753,DIV475811,IDF ,IDF,ASS,
594607000,FGLTD01654,DIV475814,IDF ,IDF,NULL,
594737000,FGLTD02215,DIV435721,RDF ,P,PROV,
595565000,PUFGL00802,DIV475813,RDF ,RDF,ASS,
596285000,PUFGL00194,DIV435731,RDF ,RDF,ASS,
596375000,FGLTD03204,DIV475813,RDF,RDF,ASS,
596916000,FGLTD02612,DIV475812,RDF ,OK,MU,
597666000,FGLTD03004,DIV475812,IDF ,IDF,ASS,
598017732,PUFGL00893,DIV475611,RDF ,OK,MU,
598067000,PUFGL00869,DIV475611,RDF ,RDF,ASS,
598508000,PUFGL01088,DIV475614,RDF ,RDF,ASS,
598557000,PUFGL00764,DIV475812,IDF,IDF,ASS,
599962701,PUFGL00764,DIV475812,IDF ,IDF,ASS,
599995000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
601186000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
601717000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
602076000,FGLTD01584,DIV475613,RDF ,OK,MU,
602536000,PUFGL00995,DIV475612,RDF ,P,PROV,
602886000,PUFGL00709,DIV475811,IDF ,IDF,ASS,
603300192,PUFGL00883,DIV475611,RDF ,OK,MU,
604656000,FGLTD02738,DIV435733,IDF ,IDF,ASS,
605237000,PUFGL01010,DIV475612,RDF ,OK,MU,
605708000,FGLTD03309,DIV475614,RDF ,OK,MU,
606375000,FGLTD03134,DIV475811,IDF,IDF,ASS,
607507000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
608008000,PUFGL00838,DIV475813,RDF ,OK,MU,
608064629,PUFGL00481,DIV475932,RDF ,OK,MU,
610138252,PUFGL00709,DIV475811,RDF ,OK,MU,
611093356,PUFGL00476,DIV475932,IDF,RDF,ASS,
611167000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
611175458,PUFGL01088,DIV475614,RDF ,RDF,ASS,
611217000,PUFGL00836,DIV475813,RDF ,OK,MU,
611616000,FGLTD02667,DIV475813,IDF ,IDF,ASS,
612146797,FGLTD01579,DIV475611,RDF ,OK,MU,
612766000,PUFGL01122,DIV475612,RDF ,P,PROV,
614986000,PUFGL00990,DIV475612,RDF ,RDF,ASS,
615216000,PUFGL00140,DIV435732,RDF ,P,PROV,
616040250,FGLTD02460,DIV475932,RDF ,P,PROV,
616275828,PUFGL00492,DIV475932,RDF ,RDF,ASS,
617587000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
619008000,PUFGL00168,DIV435731,RDF ,OK,MU,
620612900,PUFGL01130,DIV475614,RDF ,OK,MU,
620717000,FGLTD01806,DIV475934,IDF ,IDF,NULL,
622337000,PUFGL01124,DIV475614,RDF ,OK,MU,
623096000,PUFGL00617,DIV475935,RDF,RDF,ASS,
624108000,PUFGL00806,DIV475813,RDF ,IDF,ASS,
624266000,FGLTD02944,DIV475812,RDF ,OK,MU,
625905747,PUFGL00845,DIV475814,IDF ,IDF,ASS,
626387000,PUFGL00305,DIV435723,RDF ,P,NULL,
629007000,FGLTD02809,DIV475934,RDF ,RDF,ASS,
629157000,FGLTD02753,DIV475811,RDF ,RDF,ASS,
629463000,PUFGL01192,DIV475932,RDF ,RDF,ASS,
629836000,PUFGL00882,DIV475611,RDF ,OK,MU,
630065000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
630851467,PUFGL00585,DIV475934,RDF ,OK,MU,
631361866,FGLTD02843,DIV475611,RDF ,OK,MU,
631636715,PUFGL00609,DIV475935,RDF ,OK,MU,
631886000,FGLTD02379,DIV475811,IDF ,IDF,ASS,
634046000,PUFGL00843,DIV475814,IDF,IDF,ASS,
636463000,PUFGL00501,DIV475932,RDF ,RDF,ASS,
636608000,FGLTD02299,DIV475812,RDF ,OK,MU,
636765000,PUFGL01000,DIV475612,RDF ,P,PROV,
637086000,PUFGL00886,DIV475611,RDF ,OK,MU,
637656000,FGLTD01671,DIV475814,IDF,IDF,ASS,
639007000,PUFGL00584,DIV475934,RDF ,RDF,ASS,
641957000,PUFGL00833,DIV475813,RDF ,OK,MU,
643746000,PUFGL00682,DIV475811,IDF ,IDF,ASS,
643776000,PUFGL00932,DIV475612,IDF ,IDF,ASS,
643807000,PUFGL00860,DIV475611,RDF ,IDF,ASS,
643987488,FGLTD01876,DIV435714,RDF ,OK,MU,
647237000,PUFGL00476,DIV475932,RDF ,P,PROV,
648127000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
649646000,FGLTD02640,DIV475935,RDF,OK,MU,
649696000,PUFGL00428,DIV435722,RDF ,OK,MU,
649987000,FGLTD02823,DIV475614,RDF ,RDF,ASS,
652449506,PUFGL00674,DIV475811,RDF ,RDF,ASS,
652757000,PUFGL01116,DIV475614,RDF ,P,PROV,
653089885,FGLTD03310,DIV475613,RDF ,OK,MU,
653616000,FGLTD01654,DIV475814,IDF ,IDF,ASS,
653880721,PUFGL00257,DIV435733,IDF ,IDF,ASS,
654229580,PUFGL00584,DIV475934,RDF ,OK,MU,
654487000,PUFGL00780,DIV475812,RDF ,RDF,ASS,
655105485,PUFGL00623,DIV475935,RDF ,RDF,ASS,
655656000,PUFGL01013,DIV475612,RDF ,RDF,ASS,
656077000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
657557000,PUFGL00733,DIV475812,RDF ,RDF,ASS,
659079270,PUFGL00874,DIV475611,RDF ,RDF,ASS,
659667000,PUFGL01063,DIV475613,RDF ,RDF,ASS,
659685000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
660916000,PUFGL00901,DIV475611,RDF ,RDF,ASS,
661227000,PUFGL00159,DIV435731,RDF ,OK,MU,
661557000,FGLTD01773,DIV475814,RDF ,P,PROV,
662276107,PUFGL00790,DIV475812,RDF ,OK,MU,
662624465,PUFGL00512,DIV475932,RDF ,P,PROV,
662996000,PUFGL01064,DIV475613,RDF ,OK,MU,
664118000,PUFGL00844,DIV475814,IDF,IDF,ASS,
664718000,PUFGL00676,DIV475811,IDF ,IDF,ASS,
665237000,PUFGL00483,DIV475932,RDF,P,PROV,
665717000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
665726000,PUFGL00587,DIV475934,RDF ,RDF,ASS,
666777000,PUFGL00513,DIV475932,RDF ,P,PROV,
668647000,PUFGL00715,DIV475811,RDF ,RDF,ASS,
668875000,FGLTD02820,DIV475613,RDF ,RDF,ASS,
